"No.","Time","Source","Destination","Protocol","Length","Info"
"1093","19.763709500","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1094","19.763765200","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1095","19.763829200","192.168.1.15","172.217.159.230","QUIC","74","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1096","19.763901400","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1097","19.763979400","192.168.1.15","172.217.159.230","QUIC","78","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1098","19.764043800","192.168.1.15","172.217.159.230","QUIC","78","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1099","19.764110400","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1100","19.764162400","192.168.1.15","172.217.159.230","QUIC","74","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1101","19.764319600","192.168.1.15","172.217.159.230","QUIC","81","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1102","19.764381300","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1103","19.764434300","192.168.1.15","172.217.159.230","QUIC","74","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1104","19.764641600","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1105","19.764689800","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1106","19.764728400","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1107","19.764775000","192.168.1.15","172.217.159.230","QUIC","78","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1108","19.764869300","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1109","19.765028600","192.168.1.15","172.217.159.230","QUIC","74","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1110","19.765156800","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1111","19.769132700","172.217.159.230","192.168.1.15","QUIC","70","Protected Payload (KP0)"
"1112","19.769464700","172.217.159.230","192.168.1.15","QUIC","68","Protected Payload (KP0)"
"1113","20.766621000","192.168.1.15","4.213.25.240","TLSv1.2","155","Application Data"
"1114","20.812389300","4.213.25.240","192.168.1.15","TLSv1.2","225","Application Data"
"1115","20.858130500","192.168.1.15","4.213.25.240","TCP","54","56921  >  443 [ACK] Seq=102 Ack=172 Win=255 Len=0"
"1116","22.508045300","172.67.72.108","192.168.1.15","TLSv1.2","79","Application Data"
"1117","22.508641000","192.168.1.15","172.67.72.108","TLSv1.2","83","Application Data"
"1118","22.514266900","172.67.72.108","192.168.1.15","TCP","54","443  >  59939 [ACK] Seq=51 Ack=59 Win=18 Len=0"
"1119","22.558726700","192.168.1.3","224.0.0.251","MDNS","119","Standard query 0x000d PTR _googlecast._tcp.local, ""QM"" question PTR _CC1AD845._sub._googlecast._tcp.local, ""QM"" question PTR _CC32E753._sub._googlecast._tcp.local, ""QM"" question"
"1120","22.628555900","fe80::5c76:a4ff:fed1:f3d8","ff02::fb","MDNS","139","Standard query 0x000d PTR _googlecast._tcp.local, ""QM"" question PTR _CC1AD845._sub._googlecast._tcp.local, ""QM"" question PTR _CC32E753._sub._googlecast._tcp.local, ""QM"" question"
"1121","23.892658400","104.18.41.41","192.168.1.15","UDP","77","443  >  59001 Len=35"
"1122","23.899049900","192.168.1.15","104.18.41.41","UDP","89","59001  >  443 Len=47"
"1123","23.999543600","104.18.41.41","192.168.1.15","UDP","721","443  >  59001 Len=679"
"1124","24.006885200","192.168.1.15","104.18.41.41","UDP","89","59001  >  443 Len=47"
"1125","24.651961700","192.168.1.15","142.250.122.94","TCP","66","52675  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1126","24.657956000","142.250.122.94","192.168.1.15","TCP","66","80  >  52675 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"1127","24.658036300","192.168.1.15","142.250.122.94","TCP","54","52675  >  80 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1128","24.658263500","192.168.1.15","142.250.122.94","HTTP","256","GET /r/gsr1.crl HTTP/1.1 "
"1129","24.666832300","142.250.122.94","192.168.1.15","TCP","54","80  >  52675 [ACK] Seq=1 Ack=203 Win=269568 Len=0"
"1130","24.667860900","142.250.122.94","192.168.1.15","HTTP","276","HTTP/1.1 304 Not Modified "
"1131","24.711704700","192.168.1.15","142.250.122.94","TCP","54","52675  >  80 [ACK] Seq=203 Ack=223 Win=65280 Len=0"
"1132","28.558400600","192.168.1.15","104.18.41.41","UDP","1292","59001  >  443 Len=1250"
"1133","28.558783900","192.168.1.15","104.18.41.41","UDP","1292","59001  >  443 Len=1250"
"1134","28.558943200","192.168.1.15","104.18.41.41","UDP","1292","59001  >  443 Len=1250"
"1135","28.559004000","192.168.1.15","104.18.41.41","UDP","1292","59001  >  443 Len=1250"
"1136","28.559061800","192.168.1.15","104.18.41.41","UDP","1292","59001  >  443 Len=1250"
"1137","28.559119400","192.168.1.15","104.18.41.41","UDP","1005","59001  >  443 Len=963"
"1138","28.559218400","192.168.1.15","104.18.41.41","UDP","419","59001  >  443 Len=377"
"1139","28.565995500","57.144.49.32","192.168.1.15","TLSv1.2","93","Application Data"
"1140","28.566273500","192.168.1.15","57.144.49.32","TCP","54","53907  >  443 [FIN, ACK] Seq=2 Ack=40 Win=255 Len=0"
"1141","28.593119400","104.18.41.41","192.168.1.15","UDP","66","443  >  59001 Len=24"
"1142","28.593120300","104.18.41.41","192.168.1.15","UDP","66","443  >  59001 Len=24"
"1143","28.593120700","57.144.49.32","192.168.1.15","TCP","54","443  >  53907 [FIN, ACK] Seq=40 Ack=3 Win=324 Len=0"
"1144","28.593121300","104.18.41.41","192.168.1.15","UDP","68","443  >  59001 Len=26"
"1145","28.593121600","104.18.41.41","192.168.1.15","UDP","67","443  >  59001 Len=25"
"1146","28.593212100","192.168.1.15","57.144.49.32","TCP","54","53907  >  443 [ACK] Seq=3 Ack=41 Win=255 Len=0"
"1147","28.890071400","104.18.41.41","192.168.1.15","UDP","1242","443  >  59001 Len=1200"
"1148","28.890073300","104.18.41.41","192.168.1.15","UDP","1242","443  >  59001 Len=1200"
"1149","28.890075400","104.18.41.41","192.168.1.15","UDP","525","443  >  59001 Len=483"
"1150","28.892079800","192.168.1.15","104.18.41.41","UDP","87","59001  >  443 Len=45"
"1151","29.769216800","192.168.1.15","104.18.32.47","TCP","55","54115  >  443 [ACK] Seq=1 Ack=1 Win=508 Len=1"
"1152","29.775104800","104.18.32.47","192.168.1.15","TCP","66","443  >  54115 [ACK] Seq=1 Ack=2 Win=561 Len=0 SLE=1 SRE=2"
"1153","31.415111400","104.18.39.21","192.168.1.15","TLSv1.2","78","Application Data"
"1154","31.415307200","192.168.1.15","104.18.39.21","TLSv1.2","82","Application Data"
"1155","31.420641700","104.18.39.21","192.168.1.15","TCP","54","443  >  58327 [ACK] Seq=49 Ack=57 Win=16 Len=0"
"1156","31.676320900","192.168.1.15","57.144.49.32","TCP","55","52674  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1"
"1157","31.684855400","57.144.49.32","192.168.1.15","TCP","54","443  >  52674 [ACK] Seq=1 Ack=2 Win=272 Len=0"
"1158","32.000105100","104.18.41.41","192.168.1.15","UDP","721","443  >  59001 Len=679"
"1159","32.009535400","192.168.1.15","104.18.41.41","UDP","87","59001  >  443 Len=45"
"1160","36.715551300","192.168.1.15","142.251.153.119","UDP","71","55293  >  443 Len=29"
"1161","36.721092700","142.251.153.119","192.168.1.15","UDP","69","443  >  55293 Len=27"
"1162","37.659363400","172.67.72.108","192.168.1.15","TLSv1.2","79","Application Data"
"1163","37.660511300","192.168.1.15","172.67.72.108","TLSv1.2","83","Application Data"
"1164","37.665892300","172.67.72.108","192.168.1.15","TCP","54","443  >  59939 [ACK] Seq=76 Ack=88 Win=18 Len=0"
"1165","38.888705800","104.18.41.41","192.168.1.15","UDP","77","443  >  59001 Len=35"
"1166","38.902894300","192.168.1.15","104.18.41.41","UDP","87","59001  >  443 Len=45"
"1167","39.812808100","192.168.1.15","142.250.70.46","UDP","1267","55448  >  443 Len=1225"
"1168","39.872522700","142.250.70.46","192.168.1.15","UDP","71","443  >  55448 Len=29"
"1169","39.902465400","192.168.1.15","142.250.70.46","UDP","75","55448  >  443 Len=33"
"1170","39.923906900","142.250.70.46","192.168.1.15","UDP","111","443  >  55448 Len=69"
"1171","39.925624300","142.250.70.46","192.168.1.15","UDP","63","443  >  55448 Len=21"
"1172","39.926048000","192.168.1.15","142.250.70.46","UDP","78","55448  >  443 Len=36"
"1173","39.983175300","142.250.70.46","192.168.1.15","UDP","67","443  >  55448 Len=25"
"1174","40.008559900","104.18.41.41","192.168.1.15","UDP","721","443  >  59001 Len=679"
"1175","40.019668700","192.168.1.15","104.18.41.41","UDP","87","59001  >  443 Len=45"
"1176","40.928982300","192.168.1.15","192.178.211.188","TCP","55","49544  >  5228 [ACK] Seq=1 Ack=1 Win=252 Len=1"
"1177","40.954315500","192.178.211.188","192.168.1.15","TCP","66","5228  >  49544 [ACK] Seq=1 Ack=2 Win=1046 Len=0 SLE=1 SRE=2"
"1178","41.017955400","192.168.1.15","192.178.211.188","TCP","55","59263  >  5228 [ACK] Seq=1 Ack=1 Win=252 Len=1"
"1179","41.054034500","192.178.211.188","192.168.1.15","TCP","66","5228  >  59263 [ACK] Seq=1 Ack=2 Win=1047 Len=0 SLE=1 SRE=2"
"1180","42.585821800","192.168.1.3","224.0.0.251","MDNS","119","Standard query 0x000e PTR _googlecast._tcp.local, ""QM"" question PTR _CC1AD845._sub._googlecast._tcp.local, ""QM"" question PTR _CC32E753._sub._googlecast._tcp.local, ""QM"" question"
"1181","42.587722900","fe80::5c76:a4ff:fed1:f3d8","ff02::fb","MDNS","139","Standard query 0x000e PTR _googlecast._tcp.local, ""QM"" question PTR _CC1AD845._sub._googlecast._tcp.local, ""QM"" question PTR _CC32E753._sub._googlecast._tcp.local, ""QM"" question"
"1182","48.021508000","104.18.41.41","192.168.1.15","UDP","721","443  >  59001 Len=679"
"1183","48.026090000","192.168.1.15","104.18.41.41","UDP","87","59001  >  443 Len=45"
